date,account_id,account_name,campaign_id,camapign_name,country_code,impressions,clicks,spend
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,94,0,0.44
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,27,0,0.11
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,274,1,1.5
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,17,0,0.22
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,21,0,0.28
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,14,0,0.34
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,19,0,0.17
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,131,0,0.56
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,254,1,1.75
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,17,0,0.12
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,97,0,0.61
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,273,1,1.39
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,36,0,0.63
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,85,1,0.37
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,259,0,2.39
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,111,0,0.55
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,22,0,0.21
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,15,0,0.16
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,5,0,0.03
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,21,0,0.13
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,17,0,0.16
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,12442,29,11.18
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,4859,20,9.52
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1849,8,2.24
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,16689,42,19.63
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,49054,105,47.54
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,4204,25,8.05
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,6688,18,6.19
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,6400,24,6.43
2023-10-09,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,15196,58,15.7
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,34,0,0.27
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,648,1,2.42
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,96,0,1.28
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,52,0,0.92
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,152,1,1.05
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1782,3,10.68
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1827,4,6.92
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1127,2,5.4
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,123,0,1.35
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,5543,10,29.61
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,365,1,1.53
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,51,1,0.93
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,45,0,0.65
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,155,1,1.57
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,106,2,0.73
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,2235,4,10.39
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,135,1,1.65
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,168,0,2.07
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,39,1,0.54
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,4359,8,24.24
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1046,3,4.89
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2490,4,15.57
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,56,0,0.53
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,342,1,3.13
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,231,1,2.14
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,557,2,2.55
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,55,0,0.58
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,374,0,3.39
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1724,4,12.03
2023-10-10,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,54,0,0.61
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,161,1,1.74
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,34,0,0.63
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,27,0,0.65
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,7,0,0.04
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,27,0,0.28
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,214,0,1.32
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,50,0,0.15
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,55,1,0.8
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,20,0,0.14
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,36,0,0.49
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,17,0,0.17
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,132,0,0.51
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,109,0,0.57
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,20,0,0.16
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,27,0,0.72
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,23,0,0.11
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,6,0,0.31
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,306,1,1.87
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,178,1,0.71
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,395,3,2.46
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,447,0,2.7
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,20,0,0.22
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,15,0,0.11
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,168,1,1.01
2023-10-10,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,33,0,0.25
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1094,1,1.71
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1771,4,2.43
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,2315,7,3.35
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,18670,57,31.74
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,3545,14,8.58
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,6733,12,10.71
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,813,3,1.05
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,1703,10,1.83
2023-10-10,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,739,3,1.24
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2848,11,19.92
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,155,0,1.73
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,921,3,3.32
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,4146,9,23.55
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1502,4,5.51
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,55,0,0.7
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,91,0,1.03
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,236,1,1.84
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,100,1,1.03
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,21,0,0.27
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,200,0,1.68
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,265,0,2.33
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,426,1,1.68
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,56,0,0.71
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,79,0,0.96
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,52,1,0.96
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3032,9,17.87
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,158,1,2.13
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3688,7,24.0
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,39,0,0.37
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1661,5,8.04
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,114,2,1.01
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,31,0,0.46
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,197,0,1.64
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,795,1,4.16
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,22,0,0.19
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1870,3,12.0
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,754,4,3.22
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,141,0,1.37
2023-10-11,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1941,2,9.56
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,67,1,0.26
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,40,0,0.61
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,37,0,0.73
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,243,0,1.45
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,174,0,1.03
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,15,0,0.12
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,22,0,0.21
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,110,0,0.56
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,71,0,0.21
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,35,0,0.29
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,24,0,0.18
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,190,0,0.88
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,7,0,0.05
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,510,0,4.39
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,10,0,0.11
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,434,1,3.02
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,24,0,0.28
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,56,1,0.73
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,21,0,0.35
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,39,0,0.51
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,212,0,0.92
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,11,0,0.14
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,12,0,0.22
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,15,0,0.33
2023-10-11,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,161,0,1.69
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2495,6,16.47
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2928,2,21.08
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,157,1,1.36
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1590,2,7.94
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3786,18,28.13
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,469,1,2.41
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,716,1,4.33
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,843,2,3.48
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,204,0,1.87
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,97,0,0.96
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1293,3,6.05
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,12,0,0.13
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,90,1,0.94
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,108,0,1.02
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,33,0,0.38
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,69,0,0.94
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,63,0,0.74
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,81,1,1.21
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,792,3,3.04
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1218,5,5.09
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,150,1,1.71
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2747,6,16.45
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2043,8,12.47
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,78,0,0.75
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,68,1,0.98
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,197,2,1.74
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,249,1,2.31
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,74,0,0.89
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,29,0,0.32
2023-10-12,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,168,1,1.68
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,21,0,0.17
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,29,0,0.49
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,133,1,0.63
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,45,0,0.52
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,8,0,0.02
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,404,1,3.27
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,19,0,0.22
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,9,0,0.14
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,6,0,0.05
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,29,0,0.34
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,5,0,0.02
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,15,0,0.14
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,27,1,0.3
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,137,1,0.53
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,275,0,1.94
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,36,0,0.56
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,69,0,0.28
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,10,0,0.24
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,159,1,0.9
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,166,0,1.61
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,32,0,0.28
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,63,1,0.22
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,10,0,0.06
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,132,0,0.87
2023-10-12,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,77,1,0.25
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1321,3,5.45
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,66,1,0.69
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,2028,5,9.69
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,68,1,0.71
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,176,0,1.8
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,78,0,0.98
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,33,1,0.28
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1340,4,10.41
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,139,1,1.75
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,91,0,0.85
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2570,12,19.62
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3296,10,22.98
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,623,0,2.08
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,122,2,1.03
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,88,1,0.85
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,66,0,0.81
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,274,1,2.23
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,986,2,4.93
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,53,1,0.92
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,867,2,3.65
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,116,0,0.96
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2607,7,15.26
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1083,2,3.68
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,240,0,1.72
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3807,8,22.08
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,91,0,1.01
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,772,1,4.39
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,173,0,1.57
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,105,1,1.9
2023-10-13,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,46,0,0.29
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,66,0,0.31
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,389,1,2.74
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,8,0,0.04
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,149,1,0.78
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,149,1,1.12
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,19,0,0.11
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,24,0,0.32
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,9,0,0.12
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,21,0,0.35
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,10,0,0.09
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,19,0,0.11
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,50,1,0.64
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,156,0,1.05
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,13,0,0.18
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,57,1,0.14
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,86,0,0.28
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,24,0,0.27
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,3,0,0.04
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,20,0,0.17
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,11,0,0.08
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,71,0,0.2
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,10,0,0.17
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,132,0,1.33
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,36,0,0.39
2023-10-13,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,221,1,1.46
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1304,4,9.31
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2675,5,13.92
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,82,0,0.89
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,756,2,4.26
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,125,0,1.55
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1565,8,10.04
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,117,0,1.04
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,194,0,1.89
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,150,0,0.99
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1103,4,4.93
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3750,10,20.53
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,103,0,1.09
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,119,0,1.83
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,137,0,2.22
2023-10-14,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1805,4,11.72
